"Time","Actual","Predicted_Full"
2023 Q1,0.1,0.284335684887963
2023 Q2,0.2,0.295298932603888
2023 Q3,-0.100000000000001,0.222249507989024
2023 Q4,-0.2,-0.0605638576812296
2024 Q1,0.4,0.113856661257446
2024 Q2,-0.0999999999999996,-0.124383512547042
2024 Q3,0.0999999999999996,-0.0798466526132516
